"Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Starting_Time,Star_Rating,Price,Seat_Availability"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Svkdt travels,A/C Sleeper (2+1),2024-07-17 21:30:00,07h 15m,04:45,4.6,729.0,8"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Al madeena Travels,A/C Sleeper (2+1),2024-07-17 20:00:00,08h 30m,04:30,3.7,850.0,14"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SOLLIGI TRAVELS,A/C Sleeper (2+1),2024-07-17 20:45:00,08h 30m,05:15,4.1,900.0,15"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Srinivasa Travels,A/C Sleeper (2+1),2024-07-17 20:45:00,08h 15m,05:00,3.5,900.0,21"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,SUDHAKAR TRAVELS,A/C Sleeper (2+1),2024-07-17 20:15:00,07h 45m,04:00,4.3,990.0,22"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Psr tours and travels,Non A/C Seater / Sleeper (2+1),2024-07-17 18:30:00,08h 30m,03:00,3.4,749.0,4"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 23:00:00,06h 55m,05:55,2.2,1190.0,8"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 22:15:00,07h 30m,05:45,2.4,1290.0,12"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Morning Star Travels,A/C Sleeper (2+1),2024-07-17 19:30:00,08h 00m,03:30,2.4,1090.0,20"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Balaji Transports,A/C Sleeper (2+1),2024-07-17 19:50:00,08h 40m,04:30,3.7,850.0,18"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Navayuga Travels,A/C Seater / Sleeper (2+1),2024-07-17 21:45:00,07h 55m,05:40,4.1,540.0,22"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Al madeena Travels,A/C Seater / Sleeper (2+1),2024-07-17 20:30:00,08h 00m,04:30,3.0,650.0,21"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Balaji Transports,A/C Seater / Sleeper (2+1),2024-07-17 20:30:00,08h 00m,04:30,3.7,950.0,11"
"Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),2024-07-17 19:30:00,07h 30m,03:00,3.4,949.0,14"
"Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura,City Queen Bus Service,Non AC Seater (2+2),2024-07-17 20:50:00,05h 10m,02:00,3.0,250.0,14"
"Kolkata to Bankura,https://www.redbus.in/bus-tickets/kolkata-to-bankura,City Queen Bus Service,Non AC Seater (2+2),2024-07-17 21:30:00,06h 00m,03:30,2.2,285.0,18"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,2024-07-17 17:00:00,12h 00m,05:00,3.7,486.0,18"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),2024-07-17 18:00:00,12h 00m,06:00,4.0,486.0,8"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,SBSTC-KOLKATA - SILIGURI - VIA - MALDA - 20:00 (BEL DEPO - 3805,Express (Non AC Seater 2+2),2024-07-17 20:00:00,13h 00m,09:00,4.3,500.0,23"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),2024-07-17 18:30:00,13h 15m,07:45,4.6,1200.0,29"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:00:00,12h 50m,06:50,4.5,1500.0,18"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),2024-07-17 18:15:00,12h 00m,06:15,4.4,1200.0,35"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 19:00:00,12h 30m,07:30,4.5,1499.0,18"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:45:00,12h 45m,07:30,4.6,1500.0,28"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),2024-07-17 19:30:00,13h 15m,08:45,4.5,1200.0,31"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:30:00,13h 15m,07:45,4.5,1500.0,14"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),2024-07-17 19:05:00,13h 00m,08:05,4.5,1500.0,20"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),2024-07-17 19:30:00,12h 55m,08:25,4.4,1199.0,31"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),2024-07-17 20:00:00,12h 15m,08:15,4.4,1200.0,30"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),2024-07-17 16:45:00,14h 15m,07:00,2.1,713.0,17"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),2024-07-17 19:00:00,13h 00m,08:00,4.4,1500.0,18"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),2024-07-17 19:00:00,14h 00m,09:00,2.6,600.0,16"
"Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Annesha Travels,NON A/C Seater / Sleeper (2+2),2024-07-17 17:30:00,13h 30m,07:00,1.4,450.0,30"
"Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),2024-07-17 17:00:00,07h 00m,00:00,3.9,80.0,46"
"Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),2024-07-17 17:30:00,06h 30m,00:00,4.6,80.0,48"
"Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),2024-07-17 18:15:00,05h 45m,00:00,4.2,80.0,50"
"Kolkata to Nimtouri,https://www.redbus.in/bus-tickets/kolkata-to-nimtouri,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),2024-07-17 23:45:00,00h 15m,00:00,4.0,78.0,8"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),2024-07-17 18:30:00,12h 00m,06:30,3.9,486.0,7"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,SBSTC-SILIGURI - KOLKATA - VIA - MALDA - EXPRESS - 19:30 - 3806,Express (Non AC Seater 2+2),2024-07-17 19:30:00,13h 00m,08:30,4.1,500.0,22"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 19:15:00,12h 30m,07:45,4.6,1500.0,17"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:00:00,12h 05m,06:05,4.5,1500.0,2"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),2024-07-17 18:30:00,12h 50m,07:20,4.3,1200.0,19"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:30:00,13h 00m,07:30,4.6,1500.0,11"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),2024-07-17 19:30:00,12h 20m,07:50,4.3,1200.0,33"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),2024-07-17 18:45:00,12h 00m,06:45,4.2,1200.0,34"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),2024-07-17 18:45:00,12h 25m,07:10,4.4,1499.0,14"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),2024-07-17 18:00:00,13h 00m,07:00,4.4,1500.0,13"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),2024-07-17 20:30:00,12h 00m,08:30,4.2,1200.0,41"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:00:00,12h 30m,07:30,3.6,825.0,26"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),2024-07-17 18:00:00,14h 00m,08:00,3.0,600.0,13"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Annesha Travels,NON A/C Seater / Sleeper (2+2),2024-07-17 18:00:00,13h 00m,07:00,2.2,450.0,27"
"Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Maulik Paribahan,A/C Seater / Sleeper (2+2),2024-07-17 18:30:00,11h 30m,06:00,1.6,850.0,59"
"Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),2024-07-17 20:30:00,08h 10m,04:40,4.6,233.0,5"
"Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),2024-07-17 21:30:00,08h 30m,06:00,3.0,238.0,22"
"Digha to Durgapur (West Bengal),https://www.redbus.in/bus-tickets/digha-to-durgapur,New Eureka Travels,A/C Seater / Sleeper (2+2),2024-07-17 19:30:00,08h 20m,03:50,3.2,600.0,56"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),2024-07-17 17:00:00,07h 00m,00:00,4.1,85.0,52"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),2024-07-17 17:30:00,06h 30m,00:00,3.3,85.0,48"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),2024-07-17 18:15:00,05h 45m,00:00,4.0,85.0,48"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),2024-07-17 23:45:00,00h 15m,00:00,4.0,85.0,6"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Basu Travels,A/C Seater Push Back (2+3),2024-07-17 23:30:00,02h 15m,01:45,2.8,499.0,38"
"Kolkata to Nandakumar (west bengal),https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Basu Travels,A/C Seater Push Back (2+3),2024-07-17 23:55:00,02h 20m,02:15,2.8,469.0,21"
"Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-KOLKATA - HALDIA - 17:000 (Haldia Depot) - 3017,Non AC Seater (2+3),2024-07-17 17:00:00,07h 00m,00:00,5.0,68.0,44"
"Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Non AC Seater (2+3),2024-07-17 17:30:00,06h 30m,00:00,4.1,68.0,48"
"Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Non AC Seater (2+3),2024-07-17 18:15:00,05h 45m,00:00,3.7,68.0,45"
"Kolkata to Mecheda (West Bengal),https://www.redbus.in/bus-tickets/kolkata-to-mecheda-west-bengal,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),2024-07-17 23:45:00,00h 15m,00:00,4.1,68.0,8"
"Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Non AC Seater (2+2),2024-07-17 20:00:00,08h 45m,04:45,4.2,238.0,6"
"Durgapur (West Bengal) to Digha,https://www.redbus.in/bus-tickets/durgapur-to-digha,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),2024-07-17 21:10:00,07h 50m,05:00,3.8,600.0,36"
"Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-KOLKATA - GOPIGANJ - 17:30 (ARM DEPOT) - 603,Non AC Seater (2+3),2024-07-17 17:30:00,06h 30m,00:00,4.4,64.0,50"
"Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),2024-07-17 18:00:00,06h 00m,00:00,3.7,64.0,46"
"Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),2024-07-17 18:45:00,05h 15m,00:00,4.4,64.0,48"
"Kolkata to Kolaghat,https://www.redbus.in/bus-tickets/kolkata-to-kolaghat,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),2024-07-17 22:30:00,01h 30m,00:00,4.4,80.0,8"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 532,Ordinary 3+2 Non AC Seater,2024-07-17 17:59:00,10h 16m,04:15,2.0,507.0,27"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 538,Ordinary 3+2 Non AC Seater,2024-07-17 18:31:00,10h 59m,05:30,4.0,507.0,26"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 19:35:00,09h 10m,04:45,3.5,892.0,8"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 301,Ordinary 3+2 Non AC Seater,2024-07-17 19:43:00,09h 47m,05:30,4.1,507.0,25"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 556,Ordinary 3+2 Non AC Seater,2024-07-17 20:10:00,09h 35m,05:45,4.5,507.0,15"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:02:00,09h 28m,06:30,4.2,892.0,17"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 570,Ordinary 3+2 Non AC Seater,2024-07-17 21:25:00,09h 20m,06:45,3.6,507.0,35"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:36:00,07h 54m,05:30,3.8,867.0,12"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 518,Ordinary 3+2 Non AC Seater,2024-07-17 21:58:00,09h 17m,07:15,3.3,507.0,20"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 22:00:00,09h 30m,07:30,4.6,892.0,18"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 22:30:00,08h 00m,06:30,4.1,867.0,21"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 579,Ordinary 3+2 Non AC Seater,2024-07-17 22:30:00,09h 45m,08:15,4.1,507.0,27"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 23:00:00,08h 50m,07:50,4.4,892.0,25"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,HRTC - 564,Ordinary 3+2 Non AC Seater,2024-07-17 23:40:00,09h 50m,09:30,4.6,507.0,36"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),2024-07-17 23:00:00,09h 00m,08:00,4.7,450.0,18"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-07-17 23:00:00,08h 10m,07:10,4.5,630.0,13"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-17 23:30:00,08h 30m,08:00,4.4,474.0,25"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:55:00,08h 30m,07:25,4.4,440.0,10"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-07-17 23:25:00,08h 20m,07:45,4.3,523.0,17"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Laxmi holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-07-17 22:50:00,08h 50m,07:40,4.0,523.0,37"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:30:00,07h 30m,06:00,3.1,529.0,16"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-07-17 23:55:00,07h 30m,07:25,3.6,500.0,35"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),2024-07-17 21:00:00,10h 30m,07:30,2.0,1500.0,33"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,FlixBus,A/C Seater (2+2),2024-07-17 23:55:00,08h 40m,08:35,2.9,619.0,27"
"Delhi to Shimla,https://www.redbus.in/bus-tickets/delhi-to-shimla,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-17 21:30:00,09h 00m,06:30,1.7,988.0,22"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 104,A/C Executive (2+3),2024-07-17 18:20:00,10h 10m,04:30,2.8,612.0,43"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 188,Ordinary 3+2 Non AC Seater,2024-07-17 19:25:00,09h 32m,04:57,4.2,507.0,27"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 20:00:00,09h 00m,05:00,4.6,892.0,15"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:00:00,09h 00m,06:00,4.6,892.0,16"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 108,A/C Executive (2+3),2024-07-17 21:20:00,09h 32m,06:52,3.3,612.0,44"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:30:00,08h 30m,06:00,4.0,892.0,15"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,2024-07-17 21:45:00,08h 30m,06:15,4.5,507.0,29"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 179,Ordinary 3+2 Non AC Seater,2024-07-17 22:00:00,08h 30m,06:30,3.4,507.0,27"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,HRTC - 136,Ordinary 3+2 Non AC Seater,2024-07-17 22:30:00,08h 00m,06:30,2.3,507.0,26"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),2024-07-17 21:30:00,08h 00m,05:30,4.7,477.0,16"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-07-17 20:30:00,08h 00m,04:30,4.4,617.0,32"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),2024-07-17 20:30:00,08h 05m,04:35,4.4,440.0,25"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-07-17 21:00:00,08h 40m,05:40,4.3,630.0,49"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:30:00,07h 00m,05:30,3.9,540.0,40"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:00:00,07h 30m,05:30,4.2,630.0,34"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:00:00,07h 00m,05:00,3.6,520.0,36"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,Yolo Bus,Volvo A/C Semi Sleeper (2+2),2024-07-17 22:00:00,07h 42m,05:42,2.0,1914.0,49"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-07-17 21:00:00,07h 25m,04:25,3.2,448.0,30"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,FlixBus,A/C Seater (2+2),2024-07-17 20:00:00,08h 40m,04:40,5.0,699.0,37"
"Shimla to Delhi,https://www.redbus.in/bus-tickets/shimla-to-delhi,RAO TRAVELS INDIA PVT LTD.,AC Seater (2+2),2024-07-17 21:00:00,09h 00m,06:00,4.1,1666.0,41"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 540,Ordinary 3+2 Non AC Seater,2024-07-17 19:00:00,13h 00m,08:00,4.0,696.0,34"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,2024-07-17 19:45:00,09h 15m,05:00,3.8,608.0,10"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 559,Ordinary 3+2 Non AC Seater,2024-07-17 20:29:00,11h 36m,08:05,4.2,613.0,26"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 20:42:00,09h 48m,06:30,4.1,1118.0,19"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 566,Ordinary 3+2 Non AC Seater,2024-07-17 21:10:00,10h 20m,07:30,4.0,574.0,28"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:20:00,08h 30m,05:50,4.1,1008.0,4"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,2024-07-17 21:55:00,09h 45m,07:40,3.7,1093.0,13"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-07-17 21:20:00,08h 35m,05:55,4.7,648.0,6"
"Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-07-17 21:00:00,09h 10m,06:10,4.5,854.0,4"
